date,agent_id,team,site,account,shift,channel,program,tenure_band,ssa_n8nn_month,ssa_n8nn_calls_offered,ssa_n8nn_busy_rate_pct,daily_contacts,occupancy,aht,acw,qa,csat,fcr,escalation_rate,transfer_rate,late_count,absent_flag
2026-05-31,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,1274.0,0.845,393.14,63.78,92.94,4.58,0.84,0.066,0.094,0.28,0
2026-05-31,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-05,2865000,8.6,1353.0,0.855,448.7,72.46,90.42,4.58,0.829,0.07,0.108,0.43,0
2026-05-31,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-05,2865000,8.6,1431.0,0.865,416.95,67.5,91.86,4.58,0.835,0.074,0.104,0.58,0
2026-05-31,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-05,2865000,8.6,1510.0,0.875,393.14,63.78,92.94,4.58,0.84,0.078,0.103,0.73,0
2026-05-31,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1116.0,0.85,501.19,72.46,90.42,4.5,0.823,0.08,0.117,0.28,0
2026-05-31,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1195.0,0.86,465.55,67.5,91.86,4.5,0.829,0.084,0.098,0.43,0
2026-05-31,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,1274.0,0.87,438.82,63.78,92.94,4.5,0.834,0.088,0.097,0.58,0
2026-05-31,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1353.0,0.88,501.19,72.46,90.42,4.5,0.823,0.092,0.111,0.73,0
2026-05-31,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1431.0,0.85,465.55,67.5,91.86,4.5,0.829,0.08,0.107,0.28,0
2026-05-31,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,1510.0,0.86,438.82,63.78,92.94,4.5,0.834,0.084,0.106,0.43,0
2026-05-31,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1116.0,0.87,501.19,72.46,90.42,4.5,0.823,0.088,0.105,0.58,0
2026-05-31,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1195.0,0.88,465.55,67.5,91.86,4.5,0.829,0.092,0.101,0.73,0
2026-05-31,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,1274.0,0.85,438.82,63.78,92.94,4.5,0.834,0.08,0.1,0.28,0
2026-05-31,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-05,2865000,8.6,1353.0,0.86,501.19,72.46,90.42,4.5,0.823,0.084,0.114,0.43,1
2026-05-31,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-05,2865000,8.6,1431.0,0.87,465.55,67.5,91.86,4.5,0.829,0.088,0.11,0.58,0
2026-05-31,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-05,2865000,8.6,1510.0,0.88,438.82,63.78,92.94,4.5,0.834,0.092,0.094,0.73,0
2026-05-31,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1116.0,0.847,466.2,72.46,90.42,4.56,0.827,0.071,0.108,0.28,0
2026-05-31,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1195.0,0.857,433.15,67.5,91.86,4.56,0.833,0.075,0.104,0.43,0
2026-05-31,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,1274.0,0.867,408.36,63.78,92.94,4.56,0.838,0.079,0.103,0.58,0
2026-05-31,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1353.0,0.877,466.2,72.46,90.42,4.56,0.827,0.083,0.117,0.73,0
2026-05-31,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1431.0,0.847,433.15,67.5,91.86,4.56,0.833,0.071,0.098,0.28,0
2026-05-31,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,1510.0,0.857,408.36,63.78,92.94,4.56,0.838,0.075,0.097,0.43,0
2026-05-31,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1116.0,0.867,466.2,72.46,90.42,4.56,0.827,0.079,0.111,0.58,0
2026-05-31,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1195.0,0.877,433.15,67.5,91.86,4.56,0.833,0.083,0.107,0.73,0
2026-05-31,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,1274.0,0.847,408.36,63.78,92.94,4.56,0.838,0.071,0.106,0.28,0
2026-05-31,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-05,2865000,8.6,1353.0,0.857,466.2,72.46,90.42,4.56,0.827,0.075,0.105,0.43,0
2026-05-31,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-05,2865000,8.6,1431.0,0.867,433.15,67.5,91.86,4.56,0.833,0.079,0.101,0.58,0
2026-05-31,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-05,2865000,8.6,1510.0,0.877,408.36,63.78,92.94,4.56,0.838,0.083,0.1,0.73,0
2026-06-01,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1619.0,0.83,485.54,72.76,90.32,4.52,0.825,0.073,0.103,0.36,0
2026-06-01,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1734.0,0.84,451.2,67.8,91.76,4.52,0.831,0.077,0.1,0.51,0
2026-06-01,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1848.0,0.85,425.44,64.08,92.84,4.52,0.836,0.081,0.098,0.66,0
2026-06-01,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1962.0,0.86,485.54,72.76,90.32,4.52,0.825,0.085,0.112,0.81,0
2026-06-01,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,2076.0,0.83,451.2,67.8,91.76,4.52,0.831,0.073,0.109,0.36,0
2026-06-01,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,2191.0,0.84,425.44,64.08,92.84,4.52,0.836,0.077,0.092,0.51,0
2026-06-01,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1619.0,0.85,485.54,72.76,90.32,4.52,0.825,0.081,0.106,0.66,0
2026-06-01,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1734.0,0.86,451.2,67.8,91.76,4.52,0.831,0.085,0.103,0.81,0
2026-06-01,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1848.0,0.83,425.44,64.08,92.84,4.52,0.836,0.073,0.101,0.36,0
2026-06-01,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1962.0,0.84,485.54,72.76,90.32,4.52,0.825,0.077,0.115,0.51,0
2026-06-01,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,2076.0,0.85,451.2,67.8,91.76,4.52,0.831,0.081,0.097,0.66,0
2026-06-01,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,2191.0,0.86,425.44,64.08,92.84,4.52,0.836,0.085,0.095,0.81,0
2026-06-01,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1619.0,0.827,450.55,72.76,90.32,4.58,0.829,0.064,0.109,0.36,0
2026-06-01,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1734.0,0.837,418.8,67.8,91.76,4.58,0.835,0.068,0.106,0.51,0
2026-06-01,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1848.0,0.847,394.99,64.08,92.84,4.58,0.84,0.072,0.104,0.66,0
2026-06-01,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1962.0,0.857,450.55,72.76,90.32,4.58,0.829,0.075,0.103,0.81,1
2026-06-01,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,2076.0,0.827,418.8,67.8,91.76,4.58,0.835,0.064,0.1,0.36,0
2026-06-01,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,2191.0,0.837,394.99,64.08,92.84,4.58,0.84,0.068,0.098,0.51,0
2026-06-01,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1619.0,0.847,450.55,72.76,90.32,4.58,0.829,0.072,0.112,0.66,0
2026-06-01,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1734.0,0.857,418.8,67.8,91.76,4.58,0.835,0.075,0.109,0.81,0
2026-06-01,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1848.0,0.827,394.99,64.08,92.84,4.58,0.84,0.064,0.092,0.36,0
2026-06-01,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1962.0,0.837,450.55,72.76,90.32,4.58,0.829,0.068,0.106,0.51,0
2026-06-01,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,2076.0,0.847,418.8,67.8,91.76,4.58,0.835,0.072,0.103,0.66,0
2026-06-01,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,2191.0,0.857,394.99,64.08,92.84,4.58,0.84,0.075,0.101,0.81,0
2026-06-01,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1619.0,0.832,503.04,72.76,90.32,4.49,0.823,0.078,0.115,0.36,0
2026-06-01,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1734.0,0.842,467.4,67.8,91.76,4.49,0.829,0.082,0.097,0.51,0
2026-06-01,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1848.0,0.852,440.67,64.08,92.84,4.49,0.834,0.086,0.095,0.66,0
2026-06-01,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1962.0,0.862,503.04,72.76,90.32,4.49,0.823,0.09,0.109,0.81,0
2026-06-01,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,2076.0,0.832,467.4,67.8,91.76,4.49,0.829,0.078,0.106,0.36,0
2026-06-01,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,2191.0,0.842,440.67,64.08,92.84,4.49,0.834,0.082,0.104,0.51,0
2026-06-01,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1619.0,0.852,503.04,72.76,90.32,4.49,0.823,0.086,0.103,0.66,0
2026-06-01,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1734.0,0.862,467.4,67.8,91.76,4.49,0.829,0.09,0.1,0.81,0
2026-06-01,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1848.0,0.832,440.67,64.08,92.84,4.49,0.834,0.078,0.098,0.36,0
2026-06-01,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1962.0,0.842,503.04,72.76,90.32,4.49,0.823,0.082,0.112,0.51,0
2026-06-01,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,2076.0,0.852,467.4,67.8,91.76,4.49,0.829,0.086,0.109,0.66,0
2026-06-01,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,2191.0,0.862,440.67,64.08,92.84,4.49,0.834,0.09,0.092,0.81,0
2026-06-01,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1619.0,0.829,468.05,72.76,90.32,4.55,0.827,0.068,0.106,0.36,0
2026-06-01,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1734.0,0.839,435.0,67.8,91.76,4.55,0.833,0.072,0.103,0.51,0
2026-06-01,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1848.0,0.849,410.21,64.08,92.84,4.55,0.838,0.076,0.101,0.66,0
2026-06-01,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1962.0,0.859,468.05,72.76,90.32,4.55,0.827,0.08,0.115,0.81,0
2026-06-01,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,2076.0,0.829,435.0,67.8,91.76,4.55,0.833,0.068,0.097,0.36,0
2026-06-01,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,2191.0,0.839,410.21,64.08,92.84,4.55,0.838,0.072,0.095,0.51,0
2026-06-01,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1619.0,0.849,468.05,72.76,90.32,4.55,0.827,0.076,0.109,0.66,0
2026-06-01,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1734.0,0.859,435.0,67.8,91.76,4.55,0.833,0.08,0.106,0.81,0
2026-06-01,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1848.0,0.829,410.21,64.08,92.84,4.55,0.838,0.068,0.104,0.36,0
2026-06-01,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1962.0,0.839,468.05,72.76,90.32,4.55,0.827,0.072,0.103,0.51,0
2026-06-01,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,2076.0,0.849,435.0,67.8,91.76,4.55,0.833,0.076,0.1,0.66,0
2026-06-01,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,2191.0,0.859,410.21,64.08,92.84,4.55,0.838,0.08,0.098,0.81,0
2026-06-02,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1559.0,0.83,490.54,73.96,90.14,4.51,0.825,0.073,0.103,0.44,0
2026-06-02,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1669.0,0.84,456.2,69.0,91.58,4.51,0.831,0.077,0.1,0.59,0
2026-06-02,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1779.0,0.85,430.44,65.28,92.66,4.51,0.836,0.081,0.098,0.74,0
2026-06-02,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1889.0,0.86,490.54,73.96,90.14,4.51,0.825,0.085,0.112,0.89,0
2026-06-02,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,2000.0,0.83,456.2,69.0,91.58,4.51,0.831,0.073,0.109,0.44,0
2026-06-02,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,2110.0,0.84,430.44,65.28,92.66,4.51,0.836,0.077,0.092,0.59,0
2026-06-02,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1559.0,0.85,490.54,73.96,90.14,4.51,0.825,0.081,0.106,0.74,0
2026-06-02,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1669.0,0.86,456.2,69.0,91.58,4.51,0.831,0.085,0.103,0.89,0
2026-06-02,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1779.0,0.83,430.44,65.28,92.66,4.51,0.836,0.073,0.101,0.44,0
2026-06-02,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1889.0,0.84,490.54,73.96,90.14,4.51,0.825,0.077,0.115,0.59,0
2026-06-02,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,2000.0,0.85,456.2,69.0,91.58,4.51,0.831,0.081,0.097,0.74,0
2026-06-02,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,2110.0,0.86,430.44,65.28,92.66,4.51,0.836,0.085,0.095,0.89,0
2026-06-02,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1559.0,0.827,455.55,73.96,90.14,4.57,0.829,0.064,0.109,0.44,0
2026-06-02,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1669.0,0.837,423.8,69.0,91.58,4.57,0.835,0.068,0.106,0.59,0
2026-06-02,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1779.0,0.847,399.99,65.28,92.66,4.57,0.84,0.072,0.104,0.74,0
2026-06-02,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1889.0,0.857,455.55,73.96,90.14,4.57,0.829,0.075,0.103,0.89,0
2026-06-02,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,2000.0,0.827,423.8,69.0,91.58,4.57,0.835,0.064,0.1,0.44,0
2026-06-02,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,2110.0,0.837,399.99,65.28,92.66,4.57,0.84,0.068,0.098,0.59,0
2026-06-02,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1559.0,0.847,455.55,73.96,90.14,4.57,0.829,0.072,0.112,0.74,0
2026-06-02,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1669.0,0.857,423.8,69.0,91.58,4.57,0.835,0.075,0.109,0.89,0
2026-06-02,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1779.0,0.827,399.99,65.28,92.66,4.57,0.84,0.064,0.092,0.44,0
2026-06-02,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1889.0,0.837,455.55,73.96,90.14,4.57,0.829,0.068,0.106,0.59,0
2026-06-02,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,2000.0,0.847,423.8,69.0,91.58,4.57,0.835,0.072,0.103,0.74,0
2026-06-02,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,2110.0,0.857,399.99,65.28,92.66,4.57,0.84,0.075,0.101,0.89,0
2026-06-02,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1559.0,0.832,508.04,73.96,90.14,4.48,0.823,0.078,0.115,0.44,0
2026-06-02,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1669.0,0.842,472.4,69.0,91.58,4.48,0.829,0.082,0.097,0.59,0
2026-06-02,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1779.0,0.852,445.67,65.28,92.66,4.48,0.834,0.086,0.095,0.74,0
2026-06-02,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1889.0,0.862,508.04,73.96,90.14,4.48,0.823,0.09,0.109,0.89,0
2026-06-02,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,2000.0,0.832,472.4,69.0,91.58,4.48,0.829,0.078,0.106,0.44,0
2026-06-02,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,2110.0,0.842,445.67,65.28,92.66,4.48,0.834,0.082,0.104,0.59,0
2026-06-02,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1559.0,0.852,508.04,73.96,90.14,4.48,0.823,0.086,0.103,0.74,0
2026-06-02,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1669.0,0.862,472.4,69.0,91.58,4.48,0.829,0.09,0.1,0.89,0
2026-06-02,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1779.0,0.832,445.67,65.28,92.66,4.48,0.834,0.078,0.098,0.44,0
2026-06-02,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1889.0,0.842,508.04,73.96,90.14,4.48,0.823,0.082,0.112,0.59,0
2026-06-02,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,2000.0,0.852,472.4,69.0,91.58,4.48,0.829,0.086,0.109,0.74,0
2026-06-02,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,2110.0,0.862,445.67,65.28,92.66,4.48,0.834,0.09,0.092,0.89,0
2026-06-02,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1559.0,0.829,473.05,73.96,90.14,4.54,0.827,0.068,0.106,0.44,0
2026-06-02,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1669.0,0.839,440.0,69.0,91.58,4.54,0.833,0.072,0.103,0.59,0
2026-06-02,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1779.0,0.849,415.21,65.28,92.66,4.54,0.838,0.076,0.101,0.74,0
2026-06-02,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1889.0,0.859,473.05,73.96,90.14,4.54,0.827,0.08,0.115,0.89,0
2026-06-02,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,2000.0,0.829,440.0,69.0,91.58,4.54,0.833,0.068,0.097,0.44,0
2026-06-02,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,2110.0,0.839,415.21,65.28,92.66,4.54,0.838,0.072,0.095,0.59,0
2026-06-02,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1559.0,0.849,473.05,73.96,90.14,4.54,0.827,0.076,0.109,0.74,0
2026-06-02,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1669.0,0.859,440.0,69.0,91.58,4.54,0.833,0.08,0.106,0.89,0
2026-06-02,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1779.0,0.829,415.21,65.28,92.66,4.54,0.838,0.068,0.104,0.44,0
2026-06-02,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1889.0,0.839,473.05,73.96,90.14,4.54,0.827,0.072,0.103,0.59,0
2026-06-02,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,2000.0,0.849,440.0,69.0,91.58,4.54,0.833,0.076,0.1,0.74,0
2026-06-02,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,2110.0,0.859,415.21,65.28,92.66,4.54,0.838,0.08,0.098,0.89,0
2026-06-03,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1499.0,0.83,460.54,66.76,90.14,4.51,0.825,0.073,0.103,0.2,0
2026-06-03,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1605.0,0.84,426.2,61.8,91.58,4.51,0.831,0.077,0.1,0.35,0
2026-06-03,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1711.0,0.85,400.44,58.08,92.66,4.51,0.836,0.081,0.098,0.5,0
2026-06-03,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1817.0,0.86,460.54,66.76,90.14,4.51,0.825,0.085,0.112,0.65,0
2026-06-03,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1923.0,0.83,426.2,61.8,91.58,4.51,0.831,0.073,0.109,0.2,0
2026-06-03,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,2028.0,0.84,400.44,58.08,92.66,4.51,0.836,0.077,0.092,0.35,0
2026-06-03,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1499.0,0.85,460.54,66.76,90.14,4.51,0.825,0.081,0.106,0.5,0
2026-06-03,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1605.0,0.86,426.2,61.8,91.58,4.51,0.831,0.085,0.103,0.65,0
2026-06-03,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1711.0,0.83,400.44,58.08,92.66,4.51,0.836,0.073,0.101,0.2,0
2026-06-03,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1817.0,0.84,460.54,66.76,90.14,4.51,0.825,0.077,0.115,0.35,0
2026-06-03,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1923.0,0.85,426.2,61.8,91.58,4.51,0.831,0.081,0.097,0.5,0
2026-06-03,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,2028.0,0.86,400.44,58.08,92.66,4.51,0.836,0.085,0.095,0.65,0
2026-06-03,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1499.0,0.827,425.55,66.76,90.14,4.57,0.829,0.064,0.109,0.2,0
2026-06-03,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1605.0,0.837,393.8,61.8,91.58,4.57,0.835,0.068,0.106,0.35,0
2026-06-03,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1711.0,0.847,369.99,58.08,92.66,4.57,0.84,0.072,0.104,0.5,0
2026-06-03,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1817.0,0.857,425.55,66.76,90.14,4.57,0.829,0.075,0.103,0.65,0
2026-06-03,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1923.0,0.827,393.8,61.8,91.58,4.57,0.835,0.064,0.1,0.2,0
2026-06-03,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,2028.0,0.837,369.99,58.08,92.66,4.57,0.84,0.068,0.098,0.35,0
2026-06-03,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1499.0,0.847,425.55,66.76,90.14,4.57,0.829,0.072,0.112,0.5,0
